ID;rating;Prediction;text
ID_100189;8;I'm sorry for the confusion, but I need a text comment to predict the movie rating. Could you please provide one?;The force truly has awakened! Any one who is even a casual fan of Star Wars will tell you that this movie is the very essence of what Star Wars stands for in all of its wondrous glory. The cast was very well selected, it's very clear that they selected the right people to populate the new generation of the universe, and that J.J. Abrams is, indeed, the man for the job. It really comes as no surprise that Abrams was able to do the series justice, but it was indeed refreshing to see to what extent. The scenery was so amazing, and the new planets, while the terrain was not exactly original, Jakku was kind of a clone to Tatooine, but the village was vastly different to that of anything from the originals, or the prequels. If the fans will be very honest with themselves, these planets were refreshing in a very, very grim way. Then there's the story, while it was not entirely original, it did bring about the necessary setting and development to help us along with our new characters and their full introductions, as well as a deeper look into their psyches. Not to mention a revisit from our main cast in the originals. Though it may seem a little forced (no pun intended), it did not hinder the story in any way, in fact much of it was very much needed.The film itself was gripping in every positive manner, and there were even some genuinely hysterical moments! It didn't need to dumb it down for children, as there is proof that even some of the younger kids liked, even loved this movie, and there were sounds of begging for their mothers to bring them back to see it again. Take that Jar Jar, you old HACK! Now, let's get down to brass tax, was it good? Yes. Was it great? YES! Was it as good as the first one? Well, break my skull if you want, but YES YES YES it was actually just as good as the first trilogy, and that is coming from someone who grew up with the original trilogy on VHS. It was amazing. We are very fortunate to have the opportunity to see it in theaters, and own it on Blu-Ray, and we much NOT let that chance get away from us. So what are you doing still reading this review? GO SEE IT!!!!
ID_100196;10;I'm sorry for the inconvenience, but I need a text comment to predict the movie rating. Could you please provide one?;Let me start by saying I didn't know what to expect before going to see this movie. Last night we were standing in line and you could feel the anxiety of everyone looking forward to this film.THIS IS THE BEST STAR WARS YET!Let me tell you why...All the actors can act - Everyone from Daisy Ridley to Adam Driver gave stunning performances. It's the first Star Wars movie I have ever seen where the acting was worthy all around.Great Directing - The only movie that can rival this one as far as directing goes was Empire. They are both on the same level. Needless to say this movie is leaps and bounds beyond the prequels. Great job JJ!It's Funny - Remember watching Jar Jar Binks and wanting to punch a hole in something? There is none of that nonsense in this movie. There are lot's of laughs and it has the same comedic value of the originals.Great Action! Action, and more Action!There are a few twists and a few tears to be shed. I honestly felt emotion while watching this movie. And that hasn't happened since the Empire Strikes Back. Everyone leaving the theater also loved the movie... You can usually tell an audience reaction to a movie by their interaction... and they were loud!
ID_100210;9;I'm sorry for the inconvenience, but I need a text comment to predict the movie rating. Could you please provide one?;"Let me start by saying: Wow! J.J. Abrams did it again! Like Star Trek before it, Star Wars is ready to take old and new generations of fans on a new journey. This is probably THE Star Wars movie that most people have waited for since Return of the Jedi. But I have to be frank: I liked the prequels. Don't hold it against me. They have their fans, despite what some say and think. It was George Lucas' attempt to show the bigger picture, the politics of this Galaxy Far Far Away; how it not only revolved around the actions of a few individuals but entire populations and governments. And most importantly, how it could have become an evil Empire. At the very least it enabled us to look at the original films and Darth Vader from another perspective. Unfortunately, the depiction of that era took away a bit of the rugged, dirty and lived in environments and the small, personal storyline that hallmarked the old trilogy. And let's be clear: it is hard to make prequels very surprising and fresh, since we know how they end. Even Peter Jackson had to find that out the hard way.But, that said, I am very pleased to say that the old feeling is back in full Force. J.J. Abrams always said that he wanted to make a successor in the spirit of the old trilogy, and he succeeded. From Lost, Star Trek, Cloverfield and Super 8, we know how J.J. Abrams is a master in taking old and familiar elements and putting them back together in surprisingly fresh ways, which is exactly what he did here. We are back to a story of exploration, where unassuming heroes venture into unfamiliar territory, the same elements that made the original trilogy so exiting. Fans will be pleased that the road is paved with familiar sights, old friends, and dark, ominous locations which seem far removed from the clean look of the prequels. Politics are conspicuously left out, and the threat of danger is tangible throughout the movie. And a great cast of not-too-well-known actors understands the B- movie nature of the movie without overdoing it (somethings the prequels were notorious for, I'll admit).If I have to make one obvious point of criticism, it is that it may all feel a bit too familiar. In approaching the old atmosphere and plotting of the original Star Wars, the makers have spared no expense to hint, nod, wink, reference and pay homage to their favorite episodes. The prequels dared to take risks and got into directions that alienated a lot of fans. This episode is playing it much more safe, perhaps a bit too much. If I had a checklist, my guess would be that half the scenes contain a direct reference or re-used plot point from earlier in the series (some more blatant than others). The hardcore fans are guaranteed a nerdgasm virtually every 5 minutes, which explains the extremely favorable first reactions to the movie. At certain points it just becomes a bit too obvious that they want to remind us how cool they are by trying to imitate the cool kids. But, in all fairness, in the key scenes, it works just fine. There are unforgettable moments that make great use of the previously established legacy that is Star Wars, such as the chillingly solemn epilogue. And they haven't forgotten to bring it with a light touch (leave it to Han Solo and his hairy sidekick!). Some of the crowd-pleasing moments had me laugh, some were so über-geeky that they made me think AND laugh, and others made me cheer like a 9-year-old. And in the truly unique scenes, they manage to find a beating heart in the story, remind us of all the great moments that came before, and present things to keep us guessing for what is to come. This movie is a good continuation, a great stand-alone movie, as well as a promise for what is to come. Past, present and future well balanced. Can't wait for Episode VIII!"
ID_100221;10;I would need more specific feedback from the user to provide a rating. So far, it seems they are providing a summary of the movie rather than their personal opinion. Could you please clarify if they liked or disliked the film?;"Next stop on my Star Wars review series is the start on the new trilogy, The Force Awakens. This may have been the most anticipated film I have ever witnessed and I was so excited before seeing this for the first time in the cinema and now I have rewatched it and this is my review. The premise of the film sees an ex stormtrooper, a scavenger and two smugglers team up in an attempt to stop the new regime The First Order led by a powerful Dark Side user.Main Character
John Boyega plays Finn in this film, a former Stormtrooper who realises his mistakes and decides to leave The First Order and he is great in this film. The guy is just super charismatic in the role making him likeable but also he nails all of his dramatic scenes and he really delivers in making this character really interesting. At this point she was a newcomer but Daisy Ridley plays Rey in this film and she is also great, she is a really interesting character and she goes through a great journey through the film that takes twists and turns that are a bit suprising and a welcome suprise at that. The two's chemistry is very good and very natural making them a likeable pair of leads and great new leads for the franchise.Supporting Characters
Harrison Ford makes his return as Han Solo and he is really good, he is more of a mentor figure in the film and you can tell he has fun in the role. You can tell the version of this character has been through plenty since The Return Of The Jedi and it is told well by Ford as he gives a very good dramatic performance alongside the Han Solo charm. Now we get to possibly the best acting performance at the point of this film Adam Driver as Kylo Ren, I was absolutley enthralled by his performance in this film. He is a villain yes but it is great to see a villain with loads of depth and real drama to him. You can see throughout he struggles between the light and dark side and it did a better job then Anakin's arc in the prequel trilogy in this film alone. Domnhall Gleeson plays General Hux and he is a very good antagonist, he is similar to Tarkin in A New Hope as he plays the evil officer but he is so snivelling and power hungry that it works, I also liked the dynamic between him and Ren and added another side to the film. Oscar Isaac has a smaller but important role as Poe Dameron and he is really good. The chemistry between him and Boyega feels so natural and makes you like them straight away, you can tell he is trying to be the new Han Solo but it works and he is a very likeable person.Story
The story of the film is great, each of the main characters have really interesting plot threads which see their characters start at one point and develop and end somewhere completley different which shows great story structure. Yes this film has gained criticism for having similar plot elements to A New Hope and yeah they are there but I thought it was handled very effectively in this film, and with a film that connects very heavily to the original films it feels appropriate for the film to have a similar structure to that one. I also have to say the film has a great ending that at the time and even now gets you excited for what the sequel might bring.Script
The script for the film is a real positive, one obvious criticism of the prequel trilogy was just how bad the scripts were and how the dialogue made the characters feel like robots or boring but there is no issue with that here. The humour when used works and feels natural, the characters feel like regular people not robots, the drama also nails every level with one of the most emotional moments in Star Wars history happening in this film for sure.Style
The film's style looks fantastic, the action scenes are brilliant and will keep you on the edge of your seat. The lighstaber battle here feels less rehearsed and more personal then the prequels making them feel very intense and really dramatic which honestly I prefer in my lightsaber battles. The pacing of the film feels right and flows between character bits and action sequences really well to keep you interested and excited at the same time.Overall
Overall, I cannot stress how much fun I had watching this film, yes there may be a few small issues but overall my love for this film is huge as it creates a film that tries to move Star Wars forward while paying homage to the past and I think it really succeeds at that.Rating - 10/10."
ID_100222;1;I'm sorry for the inconvenience, but I need a text comment to predict the movie rating. Could you please provide one?;"Mmmmm... where should we start? Well, falling asleep twice within the first 90 minutes and not even being bothered to see the rest of this movie says a lot. Honestly, I'm short for words! Where is the innovation in this movie, where are the cool actors, and where is the new story line? Rather than calling this movie ""The force awakens"" this movie should have been called ""The force goes to sleep"". The only feeling I got during the first 90 minutes is a deepened feeling of deja-vu! The whole movie is just a rerun of the original Star Wars movie, but with one big difference: lousy acting, even lousier music, and the lousiest lamest story-line (doesn't even deserve the word story) of any movie I have ever seen, literally ever! This feels like Avatar all over again... the coolest 3D animations and special effects, each one worth 10/10, but there it all stopped for me. Is this Disney at its best? Is this really all about making money from preteens? Wow, you guys so under-wow and under- amaze me with this bull-crap. It feels good being able to watch the original Star Wars again (Nope, not part IV for me, but always part I, the only original from 1977). Maybe memories should stay just that... I just hope that someone on this planet can come up with something more interesting, entertaining and exciting than another one of these crappy sequels, because this - for me - has reached the limit of how much more of this nonsense I can take.Where are the next cool producers and directors who are daring to go where no one has gone before (no pun intended)?"
ID_100223;10;I'm sorry for the inconvenience, but I need a text comment to predict the movie rating. Could you please provide one?;Just came back from a midnight showing in New Plymouth, New Zealand. Have to say I loved it. It didn't feel like an Abrams film. It felt like a Star Wars film. I have grown up with Star Wars. I was nine when I went to the original ( I refuse to call it A New Hope ). Empire Strikes Back is my favourite film of all time and I don't care what the basement detractors say, I liked the prequels and they get an undeserved bad rap. They're movies, they're entertaining, get over it. The Force Awakens has everything you want in a Star Wars movie. The acting was good as was the action and special effects. If you're a fan you owe it to yourself to go see it. If you're a hater you probably still will and then spend the rest of your time on the net complaining how George Lucas raped your childhood and JJ is a hack. Don't listen to the haters go see it for yourself. You won't be disappointed. Footnote. Daisy Ridley sometimes looks scarily like Keira Knightly.
ID_100224;10;I'm sorry for the inconvenience, but I need a text comment to predict the movie rating. Could you please provide one?;This is a great movie. It's also an extremely popular and mainstream movie, and therefore is going to bring out people that will needlessly nitpick it to death in an attempt to look smart or edgy. There are legitimate criticisms you can hurl at this movie, but people that give it a 1 or 2/10 shouldn't be taken remotely seriously, as they are completely ignoring what the movie did right and putting a magnifying glass over a handful of beyond minor flaws.Star Wars fans will find a lot to love hear. Great set pieces/locations, excellent costume design, flawed and relatable characters, hilarious banter/quips, dramatic and complex relationships, and a ton of space adventure fun. It's the best Star Wars film since Empire, hands down.
ID_100225;6;I'm sorry for the inconvenience, but I need a text comment to predict the movie rating. Could you please provide one?;"Sadly, not blown away by Force Awakens.Beautiful special fx -- an almost perfect blending of digital and practical elements.Solid casting, throughout. Like the new characters.The story, however, was very safe and very predictable. Too much self reference and regurgitation of previous episodes. Not a bad movie, but it never really ""took off"" to me.I don't want to outright bash the movie, but it's really just ""ok"" - which is the inevitable result of a Disney committee forged product that strives to give fans exactly what they (think) they want, and try to satisfy every possible demographic to make it an eminently consumable product. And that's what it is. Lucas hit it on the head when he basically said ""yeah, people should like it.""You SHOULD LIKE IT. And I do. But I certainly don't love it."
ID_100226;10;I'm sorry for the inconvenience, but I need a text comment to predict the movie rating. Could you please provide one?;I can't believe it took someone 32 years to make a decent Star Wars movie. Finally, true fan and director J.J. Abrams gave us the film we have desperately been waiting for.The three main new characters were introduced in a great way that we loved them and cared for them in an instant. When any of the original characters showed up, everyone in the theater applauded.Everyone that reprises their role from the original trilogy were perfect, even the new coming leads did a great job.Remember those flashy, coordinated lightsaber duels we got in the previous six Star Wars films? Yeah, forget them cause the fight we got in The Force Awakens was brutal and dirty and excellent.It was everyone's dream to finally see The Millennium Falcon fly again with the use of the new technology of our time. I loved that the film respected the originals by using practical effects instead of special effects all the time (the prequels)Star Wars Episode VII: The Force Awakens is a great start to hopefully another trilogy (The Sequels) and even more Star Wars spin- offs.
ID_100227;1;I'm sorry for the inconvenience, but I need a text comment to predict the movie rating. Could you please provide one?;"A MOVIE SO STUPID BASED ON STUPIDITY. ""For idiots only"": should have been the advertisement. ""We WANT ONLY YOUR MONEY thanks to your stupidity"" Greedy makes people idiots... so Lucas began to ruin Star wars since the Return of the Jedi with little furry puppets able to face imperial army by arrows and spears. Then Lucas followed with a little child able to destroy a whole separatist frigate with a never managed tiny fighter and a simple shot (note that the ""heroes"" are always invulnerable and luckiest despite of enemies described always as imbeciles). All made to make easy money by marketing which takes advantage from emotional suggestions to sell stupid illusions considering viewer as IDIOTS. Finally Abrams arrived completing the dark plane of the Sith lord: the complete destruction of Star Wars icon so to make easy money selling a fascinating charming absolutely VOID to the dummies.The way to scam people strikes again. (They consider the audience as their own useful idiot to whom selling emotional unreal drugs by a screen in order to accumulate billions of pieces of sheet/sh*t).finally FANsmoney defrauded have DESTROYED STARWARS."
ID_100234;6;I'm sorry for the inconvenience, but I need a text comment to predict the movie rating. Could you please provide one?;"There is a lot I could write here about this movie but why repeat everything that almost everybody has already said.The best thing you can do is go watch the movie for yourself and make up your own mind; you won't be wasting your money but you may be disappointed.The biggest lesson I learnt from the new star wars movie is just how much hate negative reviews can generate from star wars fans which is kind of ironic really as we all know where hate leads to........and on the flip side of course there are a lot of star wars fans hating the movie too so if we can conclude one thing from this movie it is that JJ is secretly the new Dark Lord of the Sith as he has succeeded in turning so many of you to the dark side...... ;)"
ID_100246;;I'm sorry for the inconvenience, but I need a text comment to predict the movie rating. Could you please provide one?;"Since the arrival of J.J Abrams to the star wars saga, it was clear that some; if not a lot was going to change.This change has been much unapreciated in the IMDb community, spawning a great number of negative reviews, calling it a remake rather than a sequel, however; this is not the case: the shared plotpoints and familiar themes from the original star wars trilogy are there to appeal to old star wars fans seeking a renassaince in the star wars saga after the disappointment of the prequels.J.J Abrams not only fooled most of the speculating media (example: Luke= Kylo Ren theory) but also gave us one of the best installments in the saga. Before you prepare your keyboards to make an immediate counterpoint, let me explain: ""The force awakens"" isn't anything incredibly new but rather refreshing, it bought a new approach at action sequences: awesome X-Wing piloting sequences, Dirty lightsaber fights and more blaster action (""nothing beats a good blaster at your side,kid"" -Han Solo). It gave us realistic and likable characters: Poe Dameron is a synonym of likable, Kylo Ren is a vulnerable human being under the mask; unlike darth vader and the emperor, and many beloved characters make a heartwarming return to the saga.The force awakens is innovative, but returns to the roots of the saga, taking out many ideas and themes from a new hope, empire strikes back and even return of the jedi. It's a breath of fresh air in the sci- fi and action department, a much needed one. Star wars: The force awakens is one of the best sci-fi/action flicks of 2015 and I hope to see more Star wars soon."
ID_100253;;I'm sorry for the inconvenience, but I need a text comment to predict the movie rating. Could you please provide one?;Why Star Wars A New Hope was better than The Force Awakens.At the end of Star Wars Luke turns OFF his targeting computer with the encouragement of Obi Wan Kenobi from the spirit world. He uses his the FORCE instead, his INTUITION, and overcomes his families dark legacy. But only with the help of a friend/Han Solo who risked his life to save his friend beyond mere monetary reward. - good spiritual growth in the movie...which comes to a celebratory conclusion.In The Force Awakens, nobody destroys their families dark legacy by using their INTUITION (AWAKENED SELF) over machinery and tech - it was just a bunch of shooting at stuff. And the love that Han and Leia shared was rewarded with death and darkness.But i suppose that kind of story would emerge from a corporation that BOUGHT the story for financial gain, as opposed to creating a story for all to be AWAKENED by.
ID_100255;10;I'm sorry for the inconvenience, but I need a text comment to predict the movie rating. Could you please provide one?;30 years ago the incredible Star Wars trilogy came to an end, many didn't expect the return of the characters we grew to love and cherish, but now they have returned and JJ Abrams has given us back a world which shaped so many childhoods and i could not be happier. This review will be completely spoiler-free, which will be hard with so much to cover, but i will not be revealing anything here which you didn't already know from trailers.A very basic story outline is that we follow Rey and Finn, two characters who are quite similar in many ways, but who are so interesting to get to know. I won't be revealing anything else because if i do i will literally be treading into spoiler territory. First things first though, Harrison Ford as Han Solo. My god. Han Solo is my favourite character in the entire Star Wars saga. Harrison Ford does such a good job at bringing this character back that he alone shows us why we missed this universe so much. He wasn't shoehorned in either. He played a vital part in the plot and did the best job possible. I loved seeing him and Chewbacca, who was hilarious in this film, step onto the Millennium Falcon for the first time. When the opening title crawl came onto the screen with the iconic John Williams theme playing through the IMAX speaker system my heart swelled with nostalgia and my eyes filled with tears. This was a moment i never expected to see and it could not have been done in a better way. The same goes for Han and Chewie stepping onto the falcon. It was just that good.That being said, the main cast of newcomers were incredible. John Boyega's Finn is such a relatable character who has done wrong and just wants to right that and Oscar Issac as Poe was just the most likable guy ever. But my favourite character in the entire film was Rey. I love Daisy Ridley, she is such a likable person and I had every faith that she would make this role her own and completely shine in this film.. which she did. Getting to know Rey as a character turned out to be the most interesting part of this film for me, which is saying a lot because A LOT happens. As well as this we have our new 'Empire' who are known as the First Order. Adam Driver as Kylo Ren was also such a joy to watch. He didn't just play this bad character who was bad for the sake of it. He had real human emotion. He played the character as someone who was fearful and had a sort of emotional vibe which set him apart from other villains in the saga. I was however disappointed by the lack of anything Captain Phasma does in this film.. she is literally the new Boba Fett. Im not saying that is a bad thing, i was just expecting her to do more.I saw this film in IMAX. The locations and set design are stunning. There is a scene where Rey is introduced on Jakku and we see the area, it is so well shot that i felt there and was literally amazed by what i was seeing. I also like the high use of Practical effects. Almost every character we see is practical, whereas others who are CGI such as Maz Kanata (motion capture) look so real that they don't feel out of place. But a lot of praise for going back to the original route of using mostly practical effects. A lot of people say this is too similar to the original Star Wars film, whilst the last act is pretty similar, this film did feel like its own film at the same time. Some characters such as C3PO and R2D2 feel kind of like if they weren't there it wouldn't make a difference, but like i said new characters really feel at home here. BB8 had a lot of great moments which were real highlights of the film, he also played a huge part in the plot of this film which surprised me.But all-in-all what can i say except, thank you JJ Abrams. This film makes us realise why we missed this universe so damn much. From seeing the Falcon take flight for the first time, to seeing Han and Leia reunite for the first time, it warmed my heart as a huge Star Wars fan and i smiled almost the whole time in this film. There are a few real emotionally heart wrenching scenes too though. I laughed, i cried and having the franchise in the hands of newcomers Daisy Ridley and John Boyega as well as Oscar Isaac, well i am just okay with that. They have bright careers ahead of them and they have really proved themselves. This is the best in the saga since The Empire Strikes Back and i cant wait to see where this story is heading, as well as seeing this film again. May the force be with you
ID_100262;9;I'm sorry for the inconvenience, but I need a text comment to predict the movie rating. Could you please provide one?;Im not a particularly a big fan of the Star Wars franchise. For a long time I found the Revenge of the Sith the most enjoyable of the lot. A New Hope and Return of the Jedi were probably the best of the series in terms of story, tone and humour. Thats until now. Screw nostalgia, the only thing which made the originals good is the time of its release and how revolutionary the trilogy was. The Revenge of the Sith had far much more action and story progression. But The Force Awakens blows it out of the water for action. Humour is a little more grown up and much less cheesy. It does seem like the same old rebels attach the spaceship scene which was the focal point of new hope and empire strikes back. And another lovechild turns bad so for originality its lacking in the plot. It does have a good tone in terms of the legend of the force and all the stories of the great battle. The First Order has emerged welcomingly however and I look forward to a much more grown up series with action like this one.
ID_100269;9;I'm sorry for the inconvenience, but I need a text comment to predict the movie rating. Could you please provide one?;Star Wars fans and fans of baggage free thrill ride blockbusters for all ages rejoice as not only is the Force Awakens the return to the galaxy far far away we've been waiting these many long years for this is a Star Wars film that just could well be the most unarguably well made of the entire beloved series.Master of entertainment J.J Abrams film is an event film that puts many other big budgeted extravaganzas to shame with a near perfectly paced plotted narrative, rip roaring old school action that moulds the new with the old seamlessly, heavy doses of humour amongst the emotion and just a general sense of fun that flows through the very veins of Abrams and associates love letter to one of cinemas most beloved properties.With what seemed like the worlds expectations waiting with baited breathe on its shoulders, The Force Awakens successes of blending the old with the new and paying remembrances to past glories while also crafting its own its quite the feat and while it may not rip the rule book up and craft a totally unexpected or even an overly original story (a slight gripe is the 'dark sides' new major weapon which seems far too like devices of old), Star Wars has never been the film to craft a unique story of good vs evil, rather place it in a special place with special characters which The Force Awakens once more does to great effect.The original films found themselves so adored thanks to the rise of Luke Skywalker, the feistiness of Princess Leia, the friendship and adventures of the Millennium Falcon's Han Solo and Chewie and the battle they faced to save the universe and while all old cast mates from the films return here and do so extremely successfully in varying degrees of screen time – Han and Chewie especially, as they threaten to steal the show with their on point repertoire, Abrams has found a willing an effective batch of newcomers that will undoubtedly lead the property forward in an exciting way.While they may not be as instantly iconic as the first time we we saw the Luke's, the Leia's or the Hans, Daisy Ridleys determined and resourceful Rey, John Boyega's good natured Finn, Adam Drivers fearsome yet somehow sad big bad Kylo Ren and thankfully even the lovable and not overused BB8 quickly become new members of the universe that we can get to know, love and loathe and its great to rest on the fact that as our treasured original cast become far to old to continue their intergalactic battles these newest members of the series will be taking over the drivers seat as seen sometimes quite literally in this film.Particular mention must be made of Ridley and her turn as Rey, it's a star making turn and also a brave directional turn from the filmmakers to hand the mantle to a genuine unknown but both the actress and character are fantastic. Driver on the other hand is now a well known talent and his Kylo is a volatile, short tempered and even vulnerable villain that may alienate some fans but win an equal amount of new ones and every time he is on screen the film sizzles and his lightsaber is all types of epic.In regards purely to the story Abrams, Michael Arndt and series veteran Lawrence Kasdan have crafted there's again nothing overly new here but it's done in such a fun, fast paced and often breathtaking manner that it quite truly doesn't matter and there's moments to make the audience clap, cheer, jeer and even shed a tear and a few fabulously designed scenes and scenarios that will be sure to bring those goose-bump chills. It's also the film that suits itself to little pre-knowledge so going in with little story knowledge will make the experience that much more enjoyable.The Force Awakens is far from perfect yet when we take off our rose tinted glasses and forgo all nostalgia are any of the Star Wars films?The Force Awakens has delivered on the unparalleled hype and the high expectations that have encompassed it from the day it was announced from all corners of the globe and managed to be the film long serving fans, more recent appreciators and fresh recruits can all be taken away by.The force is indeed strong with this one so let the countdown begin for the next exciting chapter in this now safely back on track saga that looks set to live long and prosperously for years to come yet.4 1/2 Mad Dogs out of 5
ID_100270;10;I'm sorry for the inconvenience, but I need a text comment to predict the movie rating. Could you please provide one?;"The Force Awakens isn't perfect entertainment and we should all stop pretending Star Wars movies as a whole have to be flawless(The Prequel Trilogy also gets held up to that kind of scrutiny, as well as The Original Trilogy). They're not THE films by which ALL movies must be compared to; films like Sunset Boulevard or Citizen Kane are more suited for that purpose to compare movies to because they were benchmark films that set the stage for Hollywood movies then onward, even though they weren't films driven by special effects. Cinema is an evolving art form and it's bound to repeat some things. Is that really a bad thing especially when the film in question is only a 'soft-reboot' and not a shot-by-shot remake of the original? I say no: it isn't. The Force Awakens is a blockbuster that's derivative but progressive, familiar but fresh. It's not perfect but it's Star Wars through and through.Star Wars Episode VII: The Force Awakens was finally released in 2015 to audience, critical and commercial fanfare: it was named one of the AFI's Top 10 Films of 2015, grossed $U.S.2.07 billion at the global box office and was credited with revitalizing the Star Wars franchise. However, there were some ardent fans who criticized the film for its redundancies they wished weren't featured in the film, and I can understand those criticisms; I just don't agree with those who hold those issues against the film. The Force Awakens is an overdue visit from an old friend that you've been wanting to see again for years. And you find that the friend has made some notable changes since the last time you saw him. You see what was there before but you can also feel and embrace the new stuff as well; and that's very true for the story of The Force Awakens.The Force Awakens is a blast to watch: it's intergalactic fun that honors the previous movies beautifully and manages to feel new while strictly being a self-aware Star Wars romanticist's film made for people who grew up on The Original Trilogy.The Force Awakens gets 5/5 stars."
ID_100285;9;"I'm sorry for the confusion, but I need more information about the user's opinion to give a prediction. Could you please provide that? For example, ""Did they like it or not?""";"With the upcoming release of ""Star Wars: The Last Jedi"" i've decided to make a review of this movie.
""Star Wars: The Force Awakens"" is a movie directed by J.J. Abrams and stars Daisy Ridley, Adam Driver, John Boyega, Oscar Isaac, Harrison Ford, and many more. This movie takes place after ""Return of the jedi"" back in 1983 and is about the resistance has to complete a very important mission for the destiny of the galaxy and the first order has to stop it. 
Let's talk about the positive things, the visual effects are fantastic. J.J. is a director that is known for his ability to combine the CGI effects and the practical ones at just the right level, and it shows. By the way this is a very well directed movie and very well edited too. All this together with John Williams's score, you do feel like Star Wars is more than back into the big screen.
The performances in this movie are some of the best of the entire saga with out a dude. John Boyega as Finn is fantastic and Daisy Ridley is magnificent as Rey. She is easily the best part of this movie. Adam Driver was awesome as Kylo Ren, one of the best movie villains in recent years. Harrison Ford as Han Solo is very good, and the friendship between Han and Chewie still there and is very fresh.
This is a very funny movie, in my opinion this is the funniest movie of the entire saga. And almost all the comedy comes from BB-8, which is awesome and i loved it in this film.
""Episode VII"" has some very good battle sequences and the sound mixing was great, you feel the action almost directly in your face and is awesome to see.
The easter eggs and references to the other Star Wars movies were also great, and there are shown with respect to the saga and the fans of the source material. I like the fact that the references there are not in the entire movie, which i'm very happy. Because this movie had a danger to doing that like ""Jurassic World"" did it that year, but thanks to the force, that didn't happened.
I loved this movie,but it does have some flaws. For example, Snoke and Maz Kanata. This movie has this two CGI characters here, but they don't matter all that much. There are scenes when we see Snoke talking to some people and is not that interesting or important. The same thing happened with Maz, she was and old lady who sometimes talks about other Star Wars things, but is not interesting. But, don't worry, there are not in the entire movie.
This movie is one for my favorites movies of Star Wars and it is i the 4th place in my ranking of the Star Wars movies. I've already watched ""The Last Jedi"" and is amazing, but I need to watch it a second time before i do the review. Those are my thoughts of ""Star Wars: Episode VII"" and thats way i'm going to give it a 9/10."
ID_100286;7;I'm sorry for the inconvenience, but I need a text comment to predict the movie rating. Could you please provide one?;"While this film is an improvement on some of the prequil movies such as Attack of the Clones, which were a disappointment, it lacks the soul and character the original 3 had.The plot was very vague and oversimplified and the character development was also lacking.However there were some great performances from Ridley and Boyega and of course Ford always delivers a good performance. It felt a little too much like a ""Disney"" film, although it was nice to see Carrie Fisher & Harrison Ford again. The movie feels too much like a Star Trek film and this is where Abram's influence shows. It was a mistake not to allow Lucas to direct. The movie did have its positive aspects and had great action and special effects. I think most fans are relieved that the movie didn't suck."
ID_100287;4;I'm sorry for the inconvenience, but I need a text comment to predict the movie rating. Could you please provide one?;I was shocked and pleasantly surprised to see the overwhelming number of negative reviews here, expecting the Star Wars fans to heap grandiose praises on it. There is little original here. The pacing is better than the prequels, the score still gives chills, and the effects reflect some of the improvements of late and the 3D, but the plot and dialogue is SO simplistic, and the movies length is out of proportion to the story itself, which is mostly a rehash of the original triad, updated. While there is no vulgarity, the dialogue is still aimed mainly at the middle school level, and the violence, while sanitized, is prevalent throughout. For die-hard fans, negative reviews will have no effect, but if you are not in that category, you aren't missing much if you miss this.
ID_100288;;I'm sorry for the inconvenience, but I need a text comment to predict the movie rating. Could you please provide one?;I find it absolutely sickening that I paid $15 for this crap. I went there with my g/f and halfway through it we had to leave because it was getting too painful to continue to watch. The theater was nearly full and there was a lot of nervous tension going around and when the opening script started to appear there was a huge round of cheers and my g/f lost by telling folks to quiet down because it was rude. The cheers lasted awhile and most of couldn't here the initial dialogue. The sad part was most folks were clueless on who the actual characters were and didn't understand when older characters appeared. I had to tell the d'bags next to me to shut-up because I didn't want to hear them anymore or the stupidity coming from their mouth. I doubt after this epic failure there will be another episode, with this crap Star Wars is pretty much dead and buried.
