ID;rating;Prediction;text
ID_100235;5;10;"My score for this film, Star Wars VII - The Force Awakens, is 5/10 maximum. Nothing is original and it is only a pale copy of the first Star Wars IV - A New Hope (1977)The special effects are decent but it almost did it. The scenarios are virtually nonexistent and the story is not new.If the first Star Wars cost $ 11 million, the latest cost 200. This is still 20 times more. Salaries of people do not have as yet increased.In addition, we went to get the fuddy-duddy Harrison Ford, Carrie Fisher and Mark Hamill. This has had cost at least 20 million. It is true that on the other hand it changes nothing since in any case all this money will go directly into tax havens and that the stars and the companies attached to this film will not pay any tax as always.They ""gives"" 1 million to ""poor"" to not pay 10, 100 million or 1 billion (companies like Walt Disney) in taxes! Magnificent. We understand who make the laws and for who!No need to waste your money to see this film. The rich are rich enough even if they think otherwise (this is crazy: misers).Get this movie on forums if you really want to see. But again nothing new. Like all the movies coming out of Hollywood these past 10 years (at least) we only see special effects but for history and although they are just good for ants!"
ID_100236;10;10;i don't know where to start but all i can say that this movie was amazing and i watched for many time like 6 times and more and my family was like what the hell u only watch it and repeat it many times..soo wht can i say..love star wars and its one of my favorite movies and hope they keep making this for the next level...and
ID_100237;9;10;It's a heck of a ride! Loved how they keep the rhythm of the wow going when they keep introducing highlights. This movie has so much significance with regards to linking up from Return of the Jedi. This is easily one of the best from the original 9 movies. Perhaps my only dislike from the movie is how some pieces resemble episode 4.I don't see how you may have missed the movie till now, as it's a historical blockbuster, but if you haven't seen the movie yet, do it! Do it!
ID_100238;10;9;Cause i'm sick and tired of a few people who are bashing this movie and the prequels i want to clear that anyone who is a true fan and loves the star wars universe loves all 6 movies the same and now he loves also the new addition to the series.Part 7 is exactly what u expect to see as the dark side comes back with new villains and heroes who fit great with the old stuff we used to know.Most of the original crew is back fitting beautiful with the new crew , the cgi are great and the movie as a whole is A MASTERPIECE.Now for all the devoted fans who are connected to the story and characters u will be moved and never get enough.No spoilers at all so go watch it for the 2nd and third time in a theater and then also get the DVD // blu ray plus whatever u like from the STAR WARS memorabilia.Next year we get the first star wars spin off called rogue one and i can't wait.PS.A word of advise to the haters....bashing this movie u only make us love STAR WARS MORE AND MORE......AND MORE SO STOP ALREADY AND GO TROLLING SOMEWHERE ELSE IN THE BOARDS CAUSE ALL STAR WARS MOVIES ARE GREAT.....NOT JUST FIRST THREE.CRYSTAL LAKE CLEAR.
ID_100239;10;10;Loved it! Can't praise it enough Sat there for 2 hours like a little kid on Xmas morningThe new characters are engaging, funny, and human, something I now see that was lacking from the prequelsI'm old enough to remember seeing A New Hope at the cinema when it was first released, I came of the cinema last night with the same sense of excitement.Glad to see that its dong well, and there will be lots more to come I see sadly there are a few folks on this list trolling the film, you guys need to let go of your hate, life is short, you're supposed to suspend your disbelief, let go of your cynicism, and simply enjoy yourself, because if you let this film take you in, its simply stunning.....exciting and emotional...pure good old fashioned escapism...isn't that what it's all about?Well done JJ
ID_100240;10;7;The Force Awakens promised a lot and delivered more for both a first time Star Wars viewer or a die hard fan of the series.This movie had all the ingredients of success right from the get go. A captivating opening crawl, fresh characters who were well written and well acted, humor for all ages, relatable heroes and villains, nostalgia moments, and an awesome soundtrack by the incomparable John Williams. It was the first time in over 30 years where we had character development in a Star Wars movie that actually made you care about the heroes you were watching.JJ Abrams had a very tough job in his attempt to basically reboot the series and wipe the terrible impression left by the Prequels on even the most loyal fans. Not only did he succeed, but he actually managed to surpass expectations while providing a perfect balance between old and new, taking big risks with the movie's villain and integrating the new cast with the established heroes. You will care about the characters, you will care about the story, and the ending will leave you craving more while answering some of the most burning questions fans were asking, and at the same time, creating new mysteries and questions to explore in the future.We missed THIS Star Wars, it's great to be back! Thanks JJ, you did it justice!
ID_100241;6;3;"The whole film was just dull and adopted too many elements of modern Hollywood. Far too many key events and plot complications were disappointingly familiar. Important characters have little motivation to carry out key plot progress and I kept asking myself ""why does this person even care?""Storm troopers were more incompetent than ever and felt even more disposable than zombies. The off-screen characters were disposable on the same scale as what's typical of a superhero or apocalypse film. As is typical of those genres, viewers of The Force Awakens are led to believe that for some reason, the protagonists are the only ones who can save the day, even though there could in fact be other groups that could get involved if they so desired.There was more humour than in previous films, but much of it was low-brow and equivalent to slapstick, with the punchline being based on various people being stupid. Curiously, I found myself sometimes laughing a sentence before the rest of the theatre patrons, all Americans.I found the new black male protagonist to be about as likable as the brat from Spirited Away. I didn't especially like the new white female protagonist either."
ID_100242;8;9;"JJ Abrams is smart about how he plays with the toys he was given. If I had one criticism about this movie; it's to be too classic in its structure - no spoiler but the movie will feel very familiar. On the other hand, what is the right balance to strike between old & new? There is new in this movie - lots of it. The new characters are strong and different from their elders. The settings are cool, the Star Wars technology and designs amazing (there will be so many new toys from this movie!)But Abrams manages to weave the old in ways that please and bring a smile to the hardcore fans. That was very well done. And the end scene is amazing and poignant. I need to probably re-watch it but day 1, first screening I left happy to have spent two new hours in the much beloved Star Wars Universe - I guess this is what matters."
ID_100243;10;10;Episode 7 has redeemed a franchise that for many hardcore traditional fans had become a niggling source of disappointment.This is everything that 1, 2 & 3 weren't. The acting is solid - something we've never really associated with the franchise. The music is not clichéd - there are some new themes which will most likely catch on. The storyline is coherent and promises longevity and the action is gripping. From the opening scene you realize that 32 years after Return of the Jedi and the utter disappointment of 1, 2 & 3, Star Wars fans are finally in for a treat. It is a return to what worked,The directing is solid as is the dialogue, in fact probably the best dialogue in all seven films.
ID_100244;7;8;First of all, I will say this movie is great fun. Abrams does a great job with the action scenes and the pace is great. Rey is perhaps the greatest character in the series so far, I thought she was even better than Han Solo. Also I think Kylo Ren is a great character.So yes, the movie is a great experience and absolutely worth seeing, but there are a lot of problems, the major one being how familiar it is. From the first scene of the film, beats and plot points feel extremely familiar to the OT. The movie tries so hard to be the originals that it never really establishes anything new. People accusing it of being a remake are not as far off as I would like to say. I was also disappointed with the character of Finn, Boyega does a great job, but his character is a bit all over the place and extremely underdeveloped. Felt almost more like comic relief than anything which is a shame as he is almost a lead character. That's all I will say, there are more flaws, but they generally involve plot points and spoilers. Still, it is great fun, go see it in Imax.
ID_100245;3;1;"Good heaven's i don't know where to start. I've been watching star wars since i was four years old. I was a fan of it and then i grew out of it but the fonder memories never left me. I always loved the previous six films and kept recommending it to my non movie watching wife and my little daughter. They were so amazing, ""Empire strikes back"" name just makes me run back to my TV to see whats it all about.But this is a catastrophe. Whoever is responsible for doing this movie had done the greatest crime in movie history by destroying one of the best loved films of all time. What in the world he / she / they were thinking? why did star wars had to go down this way?A complete utter disaster (IMO), and i felt that acting of the new comers were pretty stupid, and childish. I am no professional but i remember the star wars episode 1 when Natalie portman played her role, that was brilliant (IMO). but this is just a plain disaster. I don't know if something is wrong with me or something is really wrong with the movie but from top to bottom i'd give it ZERO if it weren't for seeing old crew like SOLO and Millennium Falcon.I know some might say they are passing the torch... well you can pass torches in a much better way than this. If Disney or JJ abraham who ever that is responsible for this.... this is utter crap. Stop ruining LEGENDARY MOVIES... DO YOUR OWN THINGS"
ID_100247;8;9;"As a huge Star Wars fan from a young age, writing an objective review of this movie is almost impossible. It's evident from the reviews here on IMDb that people are either adoring this movie, or they're vastly disappointed by it. Like most other fans, I was thrilled to hear this movie announced and even more thrilled that George Lucas would no longer be involved. I do not appreciate the prequel movies and had high hopes for this movie, considering the new team behind it.Considering the disappointed responses from some fans, I believe I fall in the category of people that can really appreciate this movie for what it is, which is a good old fashioned Star Wars movie. It's got some flaws, but, in my opinion, there is far more to love than there is to hate.You've got to commend JJ Abrams and his team for the work they've put in. It's almost like they were consciously trying to mend some of the ""hurt"" the prequels caused in this aspect: the sets, the puppets, the effects are all overwhelmingly present, in a good way. That hated plastic, artificial feel from the prequels is gone.The fun doesn't stop there. The actors did a solid job, too. Whether it's the newcomers (whom you fear might not be up to the task) or the oldies (whom you fear might just be doing it for the heck of it) I wasn't once distracted by their acting, which means they're doing a fine job of it.I enjoyed the new characters and I feel the existing characters were done justice by their parts.Without revealing anything about the plot, suffice to say it's not the most original of plots. That being said, there is still enough to leave you wondering and a couple of surprises in there. In short, I don't really get the hate, even if the overall plot is probably the movie's weakest point.All in all, I feel this movie has redeemed Star Wars and put it back in its proper place. I will absolutely be seeing it again once it's been released on BluRay and I can't wait to show it to my kids in a few years.Go see it, I'm pretty sure you'll love it!"
ID_100248;8;10;Let me ask you this, after you watched Return of the Jedi...way back when...were you hoping that there would be another SEQUEL? A bunch of us did, but George Lucas gave us PREQUELS. Now don't get me wrong, the prequels have their flaws but do add to more depth to the Star Wars universe and got better towards the end. But The Force Awakens continues the legendary tale forward. We all wondered what might have happened after the empire was defeated...well now we know--sort of--I'm sure more will be revealed in the next sequel. But right now this movie is IT! This is the Star Wars sequel we've been waiting for! Less fancy CGI than the prequels, more action and even some comedy, and a good balance of nostalgia combined with the additon of new characters and moving the story forward. This movie respects the fans of the old Star Wars while forging ahead to create more new fans. It's awesome, best movie this Christmas season...so don't just sit there reading reviews...GO AND SEE IT!
ID_100249;8;10;The legendary epic saga continues as Star Wars returns with a new entry properly called The Force Awakens. Picking up three decades after Return of the Jedi even after the defeat of the Galactic empire a new threat is on the horizon as the darkness still is present in many forms. A young Sith lord has come to control much of the galaxy as that's the evil and mysterious Kylo Ren(Adam Driver in a strong performance)and the film would reveal a troubled family secret that's attached to Ren. And from the planet of Jakku a young lady named Rey(newcomer Daisy Ridley) a slave type scavenger who comes upon the scene to help the rebels once she exits her planet as this lady is a Jedi in the making. Finn(John Boyega is a storm trooper who takes a turn for the good to help fight evil in the galaxy. And in a real treat the return of old characters is abound with Han Solo and Princess Leia and the fury fuzzball who I say is Bigfoot's brother and that's Chewbacca all make a return! Overall it's a joy and thrill ride of space battles with ships and explosions and battles of good facing evil and the saga has mixed connections of characters new and old from the saga to strongly awaken the force and fly high thru the galaxy!
ID_100250;6;6;"Mixed feelings on this one. Again the hype machine set my expectations way too high. The trailers were brilliant. When I see trailers that good, my mind starts to imagine what to expect from the plot, I just cant help it. When the picture in my head matches what I see on the screen, I view that as predictable and relatively enjoyable (if made well), when on the other hand a movie exceeds my imagination, I hail that movie as something amazing. This ones a mixed bag, but fundamentally the story elements and characters are not very well written, rushed in some areas and overwritten in others, the balance is wrong if you pardon the pun. I just didn't care for the wonderfully directed action scenes and didn't emotionally connect with the main protagonists. The Star Wars universe is wonderfully created here and seeing Han,Leia etc on the big screen is a great tick in the box but therein lies the problem, it serves to be a tick in the box; the whole thing just feels a bit forced. George Lucus got a bashing for the prequels, but thats because he's not a great Director of actors, but he a great story writer - the prequels though badly executed, were actually good stories. Fortunately the force awakens doesn't suffer some of the cringe worthy moments present in the prequels but the story is one that you've seen before. Being cynical then this is just another franchise and as such is just a precursor or advertisement if you like for all the memorabilia that will be available for the kids to enjoy. Go see it but be sure to dumb down your expectations."
ID_100251;10;10;I entered the cinema complex with absolute no knowledge about the movie, the only thing I saw was one trailer, that's it. Even if you did watch all of the trailers, shots,... you can't know what will happen to you in the following 2hours and 15 minutes...First of all, the actors are really good, there's a fantastic dynamic between old and new characters. Second, there's a fantastic mix of different things happening. You have, obviously, the action. But besides that the movie also tries (and succeeds) to give you a deeper look in the emotions of the characters. Third, plot twists, plot twists plot twists.I think it is safe to say that this movie will go down as one of the best in the franchise. The director really does live up to the expectations!!
ID_100252;2;3;It's basically just a rehash of seven scenes and story lines from the first three films ... Put together with good cgi but apparently no decent writers ... Cliché upon cliché flashes across the screen colourfully ... A load of really dull characters do the sort of things you'd expect ... The villain is a bit of a wimpy dullard ... The original cast show up for a laugh ... But really there is certainly nothing new or interesting in this ... And quite frankly, in the age of Guardians of the Galaxy, this is outmoded in every way from the outset ... Mediocre film making that feeds on geek love of the first three films ... Unfortunately these are different times and this has none of the charm or excitement of the unique original trilogy
ID_100254;8;1;"Positives:
Negatives:"
ID_100256;10;10;"Rey, a scavenger barely eking out a living, needs to go home. She will do what she can to support the resistance, but she needs to come back to her planet. Nothing remains there for her but a hope that something or someone will find her.Fate decides otherwise. A force, maybe even ""the force,"" compels her otherwise to abandon home. Her awakening, though not completed by film's end, is what makes this film a triumph. And the cliff-hanger ending leaves you puzzled, yet satisfied that there are more revelations ahead. While you might think you have the answers, do not be surprised if you're surprised by next installment.Some have said that this episode is a reboot of ""A New Hope."" On the surface that might be a fair comment, but it seems to miss the point.Rey wanted to stay home-bound, hoping ""something"" or ""someone"" would find her. Away from home, she is now in a galaxy so very far, far away . . . .Now, so far away, has she found what she lost so long ago? Cue John Williams, buy your ticket and wait in your seats for Episode VIII."
ID_100257;10;10;"JJ made something that the previous trilogy completely missed; strong characters! Star Wars is back on track as we return to essentials: lovable, heartwarming and inspiring characters. Rey and Finn are the future of the saga! BB-8 had the same effect that R2D2 had in the original trilogy and fit in perfectly.All in all, Star Wars is back to its best! Pure 10/10"
ID_100258;9;10;A perfect blend of something fresh and familiar, the nostalgia feels are there but aren't the focus, the new characters are so exciting, stunning visual, emotionally effective space adventure, also does a lot of great world and character building that might be even more fun than before.P.s. In many places it feels like a reboot of episode IV.
ID_100259;7;9;"I saw Quentin Tarentino on Stephen Colbert the other night. He pointed out that no matter what movie he's gone to, he always remembers that it is still a movie...that he never falls into the spell to where he forgets. People say they do. He doesn't. I deliberately stayed away from any reviews or comments on this film. But I couldn't avoid all of the hype and that hype, by its very nature, made me constantly aware I was watching a movie that was going to make huge sums of money. I'm having trouble separating myself from that sense of ""why did they do this?"" And ""why did they choose her."" And, ""Isn't Harrison Ford a stitch."" Not Han Solo but Harrison Ford. Anyway, I have to admit that I sort of enjoyed it. It has lots of action, some interesting characters, a nostalgic feel, and so on. And a force is a force of course, of course. I skipped work so I could be at the first screening of the first ""Star Wars"" film back in 1977. I have to admit that as a reader of much challenging science fiction, I found the whole thing pretty bland. But it is a cultural entity, it bears watching. I don't know that there was much new here that would make one want badly to come back for more. When I saw the ""Lord of the Rings"" trilogy, I marked my calendar, hoping I would live to see all three episodes. And in that one, I already knew the plot. I'll be interested to see how this holds up to the test of time. For me the second set of the films are quite forgettable. And, again, for me, only one of the original caught my interest."
ID_100260;6;7;"This movie is a well made ""sequel"". I agree with many comments on this site: this is not a sequel, but a - to much commercially inspired - remake. The visual effects are perfect, the music is excellent, the actors are doing a perfect job. But still... the real Star Wars spirit is missing so much. The storyline is unidimensional and simplistic, the emotions are rather flat... Maybe the story was to complete after episode VI, and maybe it's just not possible to continue to milk this cow in a sensible way. I feel a bit betrayed in my expectations. For Episodes VIII, IX, X, .... till IC, I will wait for the BR-disk to be available instead of going to the movie theater."
ID_100261;2;7;Shoo. shoo. shoo. delete. remove. begone. eliminate. wipe clean
ID_100263;10;8;Isn't a little suspicious that a movie that has 95% approval by critics and 93% approval by fans at RottenTomatoes, an 81 score at Metacritic and a 8.1 overall score at IMDb has so much 1/10 stars reviews at the IMDb user reviews section? This section has been invaded by trolls. No doubt about it.I've watched this movie 3 times already and people always leave the theater with huge smiles on their faces. The Force Awakens is all about enjoying the ride — and what a ride! JJ Abrams achieved an impossible mission: he honored the past by setting the groundwork for the future without pissing off hardcore Star Wars fans.The pace of the movie and the witty dialogue makes the story fly. Much better than Return of the Jedi and especially the original, painfully outdated A New Hope. The Force Awakens is everything that fans and non-fans have been waiting for!
ID_100264;10;10;Really Great Movie ! First time watching star wars movies . It's far better than expectation
ID_100265;9;10;It is crucial that I don't spoil anything so I will stick to the general facts and the technical parts. The story you will have to find out on your own.I belong to a new generation that was introduced to SW when Episode I was coming out so I have a connection with the new trilogy as well as the old one. Still, the old one is way better and any and all debate about the quality of the movies ends here. The original trilogy is a masterpiece and revolutionized SF movies, the new one is visually stunning and fun. So, where does TFA fit in? I have to say that it has taken 32 years to make a real and powerful sequel. It has the magic of the original trilogy, but also visually stunning segments as the new trilogy.The story. The movie has a very slow and light way of revealing elements of the storyline. The script was well written and keeps one interested throughout the entire movie. Then, at one point it kicks you in the teeth with a stunning revelation that one just doesn't expect. That revelation is so strong and done so suddenly you just needs time for it to sink in, but just as that happens the story picks up the paste and leaves one with just one option - acceptance. Only a (jedi) master director could have done that in such a way. Also, this movie has one of the most unexpected and emotionally painful segments I have ever seen SW movies. All I can say is that it took some real courage to put it on the big screen. Furthermore, I feel obliged to defend this movie from all of the rambling that it is a remake/reboot. The movie has a very interesting way of playing with sequences seen in episode IV, and if you spotted them that only means you are a real SW fan. This movie is nowhere near a remake or a reboot nor does it want to be. It is a continuation of the original trilogy, and nothing more.The acting. Ridley and Boyega were phenomenal! She is extremely talented and all the scenes she was in just blew me away. Her possibility to switch from amazement to sorrow and loneliness were astonishing. Boyega on the other side was entertaining and a good comic relief. Still I had a feeling she had a harder character to portray so my compliments go to her. But, the best of them was Isaac who, I felt, had the time of his life playing Poe. But, I feel a bit more screen time could have been given to him because he could have given more. So lets wait for Episode VIII, maybe he gets more time there. As for Driver, his acting is so phenomenal that I am looking forward to his death scene more than anything else at this point. He understood exactly who he had to play and how. A great presentation. As for the old cast, well, it is very nice to see the original cast back in the movie that made them famous. Hamill's final appearance is an equivalent to the one done by Alec Guinness in a New Hope. Pure good and light just dripping from every segment of him. Fisher, despite her age, still pulls of Leia in a manner more serious and wiser that in the original trilogy. But, all of the compliments and standing ovations go to Harrison Ford, who gave the best performance of Han Solo ever. He is funny, he is filled with sorrow, he is kind, good, he is the ultimate childhood hero anyone could imagine.The CGI. It is crucial to say that there is very little CGI in this movie. Most of it looks real and the whole movie feels like it was done 30 years ago. The most important thing is that when CGI was used, it was used in small dosages and it was used wisely. There are spectacular fighting scenes, magnificent visual effects, done with very little CGI. The movie feels real and that is one of it's greatest advantages.The music. John Williams did a nice job here but, in my opinion, held back a bit for reasons unknown to me. Not a lot of the original music is present and when it is, it ends quite fast. Besides that, no new tunes can be heard.So, why 9/10? Well, the movie drags a bit at the middle and the music could have been more innovative or more tunes from previous movies should have been used.All in all, ladies and gentlemen, if you don't like this movie, then there is nothing else SW can do for you. It is the best possible sequel you could have hoped for, it is fun, it is dramatic, it has a great message. The original trilogy will never be made again and stop comparing them. View this movie as a sequel that really delivers to all the SW fans out there and all of the new ones that are yet to come. A new generation of SW fans are coming and they deserve a new generation of SW movies. Ones that will thrill and be corespondent with the time they are viewed in but still as powerful and great as the old ones. This movie is exactly that.May the force be with you.
ID_100266;9;10;Finally, the most anticipated movie of the 2015 is here! After gathering all the hype and hoopla around it over a year, Star Wars: The Force Awakens doesn't throw in any unpleasant surprises. Taking over from George Lucas, JJ Abrams makes sure he does not disappoint any Star Wars fans or cinema lovers in general. It is quite hard to make a sequel to the movie which had ended almost 30 years ago and especially when it comes to this era where most of the sequels are made just to mint money without a proper story, but Star Wars: The Force Awakens has quite a strong plot to build on. In fact with this movie, it looks like there are more to come.The story is once again about the conflict between 'The First Order' (like the Empire) and 'The Resistance' with the aim of finding lost Luke Skywalker. So for the fans asking where was Luke Skywalker in the trailer, the answer is 'that's what they are trying to find in the movie as well':-). The introduction of new characters Rey (Daisy Ridley), Finn (John Boyega) and Kylo Ren (Adam Driver) fit in the mix perfectly while the classic characters Han Solo, Leia, Chewbacca and C-3P0 still reminds us of what we watched Star Wars for. Since there is a huge time gap between the last Star Wars movie and this, there are changes with respect to the time when it comes to visual effects and slapstick humour (read Boyega). However the some of the original elements of the Star Wars are still kept intact like, the weird creatures, retro editing, lightsabers, music and of course taking hostages :). The movie is largely entertaining and yet true to the franchise.It is a tough job to star in a movie franchise which is older than you. But Daisy Ridley and John Boyega, not so well known British actors show what they are capable of. John Boyega's timing is excellent. Harrison Ford could sleepwalk the role of Han Solo and we all know that. Oscar Isaac does not have a lot of screenspace but it may change in the upcoming movies. Adam Driver as Kylo Ren is okay and Domhall Gleeson tries too hard to fit into the General Hux's character. However as always, Chewbacca and C-3P0 seem evergreen. Star Wars: The Force Awakens lives up to most of the expectations surrounding it. But remember, it is yet another beginning...
ID_100267;7;9;"Don't get me wrong. It's a fun movie. Great special effects, good action and likeable characters but it's also devoid of any originality to the point that it could be called a reboot. Also world building sucks and that Star Killer base was such a Deus ex machina. It was both taken straight from New Hope but also was a easy way for writers to erase all that happened between Return of The Jedi and Force Awakens.
To sum it up I don't regret watching it but I have no desire to see it again."
ID_100268;5;7;"I made an IMDb account just to say this: Even if you like 3D movies, do not see _The Force Awakens_ in 3D. This movie was not shot with 3D cameras. Not even the special effects shots were rendered in actual stereoscopic 3D. The whole thing is converted, and it's terrible. Characters often have the appearance of living cardboard cutouts. Sense of scale is horribly, horribly messed up. For example, we see a huge ship and part of it is made to look closer even though it is so far away that you shouldn't be able to see that effect (like how in real life, when you look at clouds near the horizon, they don't appear to have depth). Similarly with planets and other stuff. Instead of just looking natural, like movies shot or computer-rendered in 3D, the 3D is a distracting layer on top of what the cinematographer intended, drawing attention to whatever the people who did the conversion decided to push out or pull in from the screen. Combined with the usual drawbacks of the 3D technology (glasses darken the image and seem to ""box in"" the screen, etc.), it really got on my nerves, affecting my experience much more than I expected.Because of this distraction, I don't want to go in-depth on my opinion of the actual movie since it might very well have been different had I seen it in the original format. My feelings are ambivalent. On one hand it's mostly a rehash of the original trilogy with weaker characters and drama; on the other I can't deny that I (as someone who likes but is not super enthusiastic about _Star Wars_) had fun and was entertained. But I was hoping for something new and imaginative that would add to _Star Wars_, not just continue it.One of the reasons I saw it in 3D even though I would have preferred non-3D is that there are no IMAX showings (at least anywhere near me) that are not IMAX 3D. That's right, post-converted 3D is being forced on IMAX viewers, I presume so they can bump up the ticket price and because 3D attendance has been on the decline. Some parts of the film were shot in IMAX, and this means you can't see those parts in unadulterated IMAX.I feel bad that I already rewarded Disney and the theaters for this crap (not the film itself, just the way they're showing it) by shelling out extra for IMAX 3D. Please, don't reward them any more. If you see _The Force Awakens_, see it without 3D. You can save money (it's not like this movie needs more support) *and* have a better viewing experience.Edit: I found out that the IMAX 3D for this movie basically isn't even IMAX, in the vast majority of theaters (in the US at least). Can't link to articles; just google ""'the force awakens' 'IMAX 3D'"" and they should come up."
ID_100271;8;10;It's an awesome time to be alive when your life co-exists at a time when 'Star Wars' ruled the cinema screens. This is the film I was looking for. Being reunited with some old friends brought a nostalgic smile to my face as I returned to a time long ago, in a galaxy far, far away. It was simply coming home for this 'Star Wars' fanatic. Before I even thought about reviewing this latest installment, 'The Force Awakens', I had to see a viewing not once but twice. The first was out of pure excitement and after allowing my brain to process what I had just seen, I took a quick trip to the local cinema and relive the magic all over again.J.J. Abrams has to be commended for taking on this massive task. The self confessed fan knows exactly what 'Star Wars' means to the countless souls throughout the world but in saying this, the man is a professional and does get paid the big bucks. What Abrams has done well is instantly transporting the audience back to galactic worlds where the forces of good and evil are played out in an eternal struggle for supremacy. Against the backdrop of wonderful galactic arenas and timeless characters it doesn't take long for the audience to know that they are watching something uniquely 'Star Wars'. J.J has introduced new characters to drive the fresh direction of the space saga but is still respectful of the past by casting familiar faces that have made the 'Star Wars' epic so special. Abrams experience with the rebooted 'Star Trek' series has given him the knowledge and wisdom to recreate an epic universe and recognise the importance of George Lucas's story.'The Force Awakens' begins thirty years after the events of 'Return of the Jedi'. A map containing the whereabouts of the legendary Jedi Knight, Luke Skywalker (Mark Hamill), is placed into a BB8 droid by a resistance fighter named Poe Dameron (Oscar Issacs) before he is captured by the New Order led by the evil Kylo Ren (Adam Driver) who possesses the power of the force. And so the episode begins and it isn't long before we are introduced to Finn (John Boyega) and Rey (Daisy Ridley) who cross paths with each other on the junkyard planet of Jakku. They are forced to escape the planet with the BB8 droid after being tracked by the enemy and it is here that they fortuitously run into Han Solo (Harrison Ford) and Chewbacca (Peter Mayhew). Together, they all set about returning the droid back to the Resistance before the New Order can intercept them. The Millennium Falcon races across the galaxy where General Leia Organa (Carrie Fisher) awaits the precious cargo. Absolutely brilliant stuff!The new cast of Ridley, Boyega, Issacs and Driver drive this new trilogy for a new generation. Each have created their own piece of history in the 'Star Wars' saga and need to continue to grow in the roles that they have created just as the original cast did before them. Daisy Ridley looks very comfortable in her starring role and doesn't seem overwhelmed by the magnitude of the narrative. Ridley works well with John Boyega with each increasingly familiar in the others presence. Harrison Ford is prominent throughout the film as his timeless character, Han Solo, effortlessly engaging with the younger cast members. Han's relationship with his lifelong mate, Chewbacca, oozes charm and is worth the price of admission alone. They truly are two of the greatest characters ever to grace the cinematic screen.J.J. Abrams has delivered an engrossing space fantasy that will satisfy the fans who have waited for the magic to one day return. He has been respectful to George Lucas's story but has had enough vision to open up avenues that the rest of the trilogy must explore. With the baton being past to a new Director for the next installment, the final trilogy has the potential for greatness. It is calling to us all.
ID_100272;1;1;The story looks like they wrote it in a day they took the same idea as before and to get the fans back they though in the old cast. Each shot was cut down to the minimum typical Attention defect disorder public can keep their attention. It jumps from one scene to another with minimal dialogue just enough to follow the story. The acting is horrible in some scenes. I hate JJ Abrams movies his style is nothing more then computer aided action blasted at you every few seconds. He cuts the scene down so bad the actors say a few words then cut say a few words cut. George Lucas should have left it alone and never sold it as much as I didn't like his last 2 Star Wars he made this is 100 times worse then anything George Lucas ever made. I'm so glad I never went to the movies to see this I suspected it was bad.
ID_100273;10;9;First of all, I don't know why there are people really bashing this movie. It is actually very good. I am already a fan since 1977, when the first...or better said, the fourth episode was released. And now, 32 years after episode VI, there is finally the continuation...sort of. No more Empire. Now there is the New Order. The interesting thing is that the 32 years that passed since episode VI, is also the time that passed in the story. Leia and Han have a son who appears in the story. I won't tell who or what he is... You should see this for yourself. Unlike episode I where an idiot figure like Jar Jar Binks appeared, speaking a ridiculous English, there is a nice new robot, named BB- 8. In short, I loved the movie, the action, the effects, and let's not forget the awesome 3D. Definitely worth watching...more than once. :)
ID_100274;10;10;"Only people that ""think"" they are fans are giving this movie negative reviews. This movie is absolutely incredible and I don't think anyone could have done any better with it. If your nit picking little things you should really re-think your entire view. This was probably one of the hardest movies ever to remake and JJ Abrams did an awesome job. He had a lot to live up to, and a lot to follow up.....and he did it!!For those of you bashing any of the story lines.. if you had the slightest idea of what you were talking about you would know George Lucas already had Most of this story written, and J.J. followed most of it. So complaining about the story is silly. You should sit back and enjoy the movie and appreciate you were given the opportunity in time to view it. So stop picking things apart and enjoy this movie, I saw it last night and cannot wait to see it again in a few hours!"
ID_100275;8;9;I still stand by the idea that this movie is awesome. It's a great return to form after the mess that is the prequel trilogy. It's unfortunate that the following movies make a lot of this one dumb in retrospect.
